,Metadata_Plate,Metadata_Well,Metadata_Plate_Map_Name,Metadata_cell_type,Metadata_line_ID,Metadata_line_condition,Metadata_line_source,Metadata_plating_density,Metadata_Object_Count,Metadata_Object_Count_inferred,Metadata_Site_Count,average_precision,p_value,n_pos_pairs,n_neg_pairs
212,BR00127194,I21,BR00127194,progen,42,deletion,human,10000,1025.0,1361.6253658536584,9,0.01855764004681973,0.76152384,7,383
213,BR00127194,I22,BR00127194,progen,42,deletion,human,10000,2816.0,3005.8849431818185,9,0.029065279730428936,0.35066494,7,383
214,BR00127194,I23,BR00127194,progen,19,control,human,10000,1230.0,1473.8341463414633,9,0.01619093122197799,0.88261175,7,383
215,BR00127194,I24,BR00127194,progen,19,control,human,10000,2404.0,2937.2420965058236,9,0.3740784944968746,9.999e-05,7,383
216,BR00127194,J01,BR00127194,progen,24,control,isogenic_control,10000,3283.0,3883.06548888212,9,0.026531861531861538,0.4169583,7,383
217,BR00127194,J02,BR00127194,progen,24,control,isogenic_control,10000,2817.0,2963.955271565495,9,0.036247081523605056,0.22537746,7,383
218,BR00127194,J03,BR00127194,progen,38,deletion,human,10000,3099.0,3638.0909970958373,9,0.029692931067404855,0.33856615,7,383
219,BR00127194,J04,BR00127194,progen,38,deletion,human,10000,3972.0,4147.060422960725,9,0.21884583239630198,0.0019998,7,383
220,BR00127194,J05,BR00127194,progen,44,deletion,human,10000,13.0,24.923076923076927,6,0.07868209752348314,0.04859514,7,383
221,BR00127194,J06,BR00127194,progen,44,deletion,human,10000,17.0,27.176470588235297,7,0.08356984076957209,0.04329567,7,383
222,BR00127194,J07,BR00127194,progen,47,deletion,human,10000,12.0,28.5,3,0.6053030303030303,9.999e-05,7,383
223,BR00127194,J08,BR00127194,progen,47,deletion,human,10000,13.0,24.923076923076927,6,0.29126984126984123,0.00069993,7,383
224,BR00127194,J09,BR00127194,progen,20,control,human,10000,6702.0,6817.555058191584,9,0.2157209502709148,0.00239976,7,383
225,BR00127194,J10,BR00127194,progen,20,control,human,10000,8577.0,8675.821615949633,9,0.11278934676130856,0.02389761,7,383
226,BR00127194,J11,BR00127194,progen,12,control,human,10000,3778.0,3833.733192165167,9,0.017871015317642687,0.7975202,7,383
227,BR00127194,J12,BR00127194,progen,12,control,human,10000,5982.0,6116.301905717152,9,0.026098187566249913,0.43055695,7,383
228,BR00127194,J13,BR00127194,progen,47,deletion,human,10000,12.0,24.5,3,0.4137758599943474,9.999e-05,7,383
229,BR00127194,J14,BR00127194,progen,47,deletion,human,10000,17.0,26.11764705882353,6,0.3281918925928142,9.999e-05,7,383
230,BR00127194,J15,BR00127194,progen,5,control,human,10000,6083.0,6329.4486273220455,9,0.03413725359449353,0.2550745,7,383
231,BR00127194,J16,BR00127194,progen,5,control,human,10000,4903.0,4972.4054660412,9,0.12446046626235988,0.02179782,7,383
232,BR00127194,J17,BR00127194,progen,40,deletion,human,10000,8426.0,8489.815570852124,9,0.15281383586036879,0.01909809,7,383
233,BR00127194,J18,BR00127194,progen,40,deletion,human,10000,5985.0,6090.766917293233,9,0.07937615507989952,0.04819518,7,383
234,BR00127194,J19,BR00127194,progen,27,deletion,human,10000,4252.0,4361.245061147695,9,0.06613563333392472,0.06879312,7,383
235,BR00127194,J20,BR00127194,progen,27,deletion,human,10000,2964.0,3297.121457489879,9,0.030298420460650198,0.32646737,7,383
236,BR00127194,J21,BR00127194,progen,42,deletion,human,10000,2347.0,2439.487004686834,9,0.14028656146588064,0.01949805,7,383
237,BR00127194,J22,BR00127194,progen,42,deletion,human,10000,1623.0,1822.3364140480592,9,0.04458651315365235,0.14478552,7,383
238,BR00127194,J23,BR00127194,progen,19,control,human,10000,3657.0,4063.9688269073013,9,0.20884270931302076,0.00269973,7,383
239,BR00127194,J24,BR00127194,progen,19,control,human,10000,2713.0,3092.636196092886,9,0.36255710894468834,9.999e-05,7,383
240,BR00127194,K01,BR00127194,progen,6,control,human,10000,108.0,190.8148148148148,8,0.15326072736787025,0.01909809,7,383
241,BR00127194,K02,BR00127194,progen,6,control,human,10000,130.0,229.15384615384613,9,0.31875353915150967,0.00019998,7,383
242,BR00127194,K03,BR00127194,progen,40,deletion,human,10000,2594.0,3102.1619121048575,9,0.017002658785542125,0.8417158,7,383
243,BR00127194,K04,BR00127194,progen,40,deletion,human,10000,5390.0,5590.175510204082,9,0.45771526772166665,9.999e-05,7,383
244,BR00127194,K05,BR00127194,progen,41,deletion,human,10000,1100.0,1512.769090909091,9,0.031254732561078705,0.30766922,7,383
245,BR00127194,K06,BR00127194,progen,41,deletion,human,10000,2285.0,2672.2319474835886,9,0.4028538490495012,9.999e-05,7,383
246,BR00127194,K07,BR00127194,progen,2,control,human,10000,2397.0,2583.063829787234,9,0.19722354958595933,0.00349965,7,383
247,BR00127194,K08,BR00127194,progen,2,control,human,10000,2791.0,2844.5481906126834,9,0.2254029268004302,0.00159984,7,383
248,BR00127194,K09,BR00127194,progen,26,deletion,isogenic_deletion,10000,1301.0,1417.378939277479,9,0.19437504114218568,0.00349965,7,383
249,BR00127194,K10,BR00127194,progen,26,deletion,isogenic_deletion,10000,3221.0,3337.5554175721827,9,0.4157660907288693,9.999e-05,7,383
250,BR00127194,K11,BR00127194,progen,48,deletion,human,10000,382.0,605.9685863874346,9,0.048775358487956756,0.12358764,7,383
251,BR00127194,K12,BR00127194,progen,48,deletion,human,10000,1700.0,2195.6141176470587,8,0.3702716744872226,9.999e-05,7,383
252,BR00127194,K13,BR00127194,progen,39,deletion,human,10000,595.0,748.4067226890757,9,0.020705573550358475,0.6489351,7,383
253,BR00127194,K14,BR00127194,progen,39,deletion,human,10000,3212.0,3345.556662515566,9,0.09070225822287678,0.03739626,7,383
254,BR00127194,K15,BR00127194,progen,48,deletion,human,10000,51.0,77.96078431372548,7,0.048010354773935345,0.12698731,7,383
255,BR00127194,K16,BR00127194,progen,48,deletion,human,10000,1328.0,1719.0481927710841,8,0.06984523454512351,0.06059394,7,383
256,BR00127194,K17,BR00127194,progen,30,deletion,human,10000,264.0,388.36363636363643,8,0.09118996083281797,0.03709629,7,383
257,BR00127194,K18,BR00127194,progen,30,deletion,human,10000,6.0,10.0,3,0.11579516974253816,0.0229977,7,383
258,BR00127194,K19,BR00127194,progen,8,control,human,10000,1078.0,1332.951762523191,9,0.023786719458273042,0.5120488,7,383
259,BR00127194,K20,BR00127194,progen,8,control,human,10000,1269.0,1572.709219858156,9,0.1583752360310672,0.018198181,7,383
260,BR00127194,K21,BR00127194,progen,46,deletion,human,10000,1.0,2.0,1,0.1780150168587908,0.00659934,7,383
261,BR00127194,K22,BR00127194,progen,46,deletion,human,10000,5.0,9.600000000000001,3,0.17670768501687767,0.00709929,7,383
262,BR00127194,K23,BR00127194,progen,32,deletion,human,10000,811.0,1014.924784217016,9,0.05062364730545347,0.11558844,7,383
263,BR00127194,K24,BR00127194,progen,32,deletion,human,10000,1332.0,1940.048048048048,8,0.18267140641874116,0.0049995002,7,383
264,BR00127194,L01,BR00127194,progen,6,control,human,10000,146.0,286.3972602739726,9,0.13482774152854765,0.019998001,7,383
265,BR00127194,L02,BR00127194,progen,6,control,human,10000,276.0,354.5869565217391,9,0.1344285991505405,0.02009799,7,383
266,BR00127194,L03,BR00127194,progen,40,deletion,human,10000,6150.0,6225.339512195123,9,0.2550280071845041,0.00109989,7,383
267,BR00127194,L04,BR00127194,progen,40,deletion,human,10000,5641.0,5697.483424924659,9,0.38870162712444073,9.999e-05,7,383
268,BR00127194,L05,BR00127194,progen,41,deletion,human,10000,3308.0,3445.628778718259,9,0.47690181884974553,9.999e-05,7,383
269,BR00127194,L06,BR00127194,progen,41,deletion,human,10000,2513.0,2730.2483087942696,9,0.7054144666716243,9.999e-05,7,383
270,BR00127194,L07,BR00127194,progen,2,control,human,10000,3287.0,3396.9838758746578,9,0.4781702750567335,9.999e-05,7,383
271,BR00127194,L08,BR00127194,progen,2,control,human,10000,3039.0,3167.3484698914117,9,0.039103150370756005,0.1918808,7,383
272,BR00127194,L09,BR00127194,progen,26,deletion,isogenic_deletion,10000,3516.0,3593.221843003413,9,0.2606092276764286,0.0009999,7,383
273,BR00127194,L10,BR00127194,progen,26,deletion,isogenic_deletion,10000,1102.0,1195.6116152450093,9,0.3083474958913782,0.00029997,7,383
274,BR00127194,L11,BR00127194,progen,48,deletion,human,10000,2254.0,2444.614019520852,8,0.11232555167418942,0.023997601,7,383
275,BR00127194,L12,BR00127194,progen,48,deletion,human,10000,2783.0,3504.903341717571,9,0.12971036584211965,0.0209979,7,383
276,BR00127194,L13,BR00127194,progen,39,deletion,human,10000,3191.0,3828.2632403635225,9,0.18920670115579805,0.0040995902,7,383
277,BR00127194,L14,BR00127194,progen,39,deletion,human,10000,3001.0,3212.4631789403534,9,0.20105274771802092,0.00319968,7,383
278,BR00127194,L15,BR00127194,progen,48,deletion,human,10000,1507.0,2206.7856668878567,9,0.43929009819398546,9.999e-05,7,383
279,BR00127194,L16,BR00127194,progen,48,deletion,human,10000,765.0,1485.1346405228758,8,0.38498847178858775,9.999e-05,7,383
280,BR00127194,L17,BR00127194,progen,30,deletion,human,10000,614.0,944.7296416938112,8,0.0960890355913822,0.03229677,7,383
281,BR00127194,L18,BR00127194,progen,30,deletion,human,10000,28.0,94.71428571428572,6,0.1068321182557083,0.02609739,7,383
282,BR00127194,L19,BR00127194,progen,8,control,human,10000,3725.0,3916.5583892617447,9,0.020148573608942854,0.6779322,7,383
283,BR00127194,L20,BR00127194,progen,8,control,human,10000,1612.0,1813.321339950372,9,0.05081007617393461,0.11518848,7,383
284,BR00127194,L21,BR00127194,progen,46,deletion,human,10000,28.0,64.28571428571428,6,0.034311672716034365,0.25207478,7,383
285,BR00127194,L22,BR00127194,progen,46,deletion,human,10000,35.0,66.8,7,0.18516562802277087,0.00469953,7,383
286,BR00127194,L23,BR00127194,progen,32,deletion,human,10000,1136.0,1279.600352112676,9,0.0779736182095722,0.04879512,7,383
287,BR00127194,L24,BR00127194,progen,32,deletion,human,10000,1385.0,3342.099638989169,9,0.0452784117232486,0.14048596,7,383
288,BR00127194,M01,BR00127194,progen,14,control,human,10000,4018.0,4230.049278247885,9,0.33428970351735027,9.999e-05,7,383
289,BR00127194,M02,BR00127194,progen,14,control,human,10000,3706.0,3802.0944414463033,9,0.5873346452965104,9.999e-05,7,383
290,BR00127194,M03,BR00127194,progen,36,deletion,human,10000,5658.0,6049.55249204666,9,0.13935678677755467,0.01949805,7,383
291,BR00127194,M04,BR00127194,progen,36,deletion,human,10000,7609.0,7721.921934551188,9,0.17217486606960292,0.0081991805,7,383
292,BR00127194,M05,BR00127194,progen,43,deletion,human,10000,1265.0,1341.5335968379447,9,0.028649760640072252,0.360064,7,383
293,BR00127194,M06,BR00127194,progen,43,deletion,human,10000,3954.0,4134.678300455235,9,0.02308607354360562,0.53974605,7,383
294,BR00127194,M07,BR00127194,progen,16,control,human,10000,2879.0,2957.608197290726,9,0.40415207180277946,9.999e-05,7,383
295,BR00127194,M08,BR00127194,progen,16,control,human,10000,3695.0,3773.725575101489,9,0.4499221248660662,9.999e-05,7,383
296,BR00127194,M09,BR00127194,progen,45,deletion,human,10000,7576.0,7743.853748680042,9,0.3896807408999433,9.999e-05,7,383
297,BR00127194,M10,BR00127194,progen,45,deletion,human,10000,7477.0,7544.376086665775,9,0.20720132895725316,0.00289971,7,383
298,BR00127194,M11,BR00127194,progen,4,control,human,10000,2356.0,2506.056876061121,9,0.2258972197500426,0.00159984,7,383
299,BR00127194,M12,BR00127194,progen,4,control,human,10000,2519.0,2808.257244938467,9,0.07219751568640607,0.05539446,7,383
300,BR00127194,M13,BR00127194,progen,25,deletion,isogenic_deletion,10000,1079.0,1184.813716404078,9,0.018946511515151605,0.7418258,7,383
301,BR00127194,M14,BR00127194,progen,25,deletion,isogenic_deletion,10000,3815.0,3922.442988204456,9,0.7431684538222069,9.999e-05,7,383
302,BR00127194,M15,BR00127194,progen,34,deletion,human,10000,4329.0,4411.064449064449,9,0.3885505815229317,9.999e-05,7,383
303,BR00127194,M16,BR00127194,progen,34,deletion,human,10000,3390.0,3818.5752212389384,9,0.510830439401868,9.999e-05,7,383
304,BR00127194,M17,BR00127194,progen,44,deletion,human,10000,79.0,253.8227848101266,6,0.11010192835249559,0.02479752,7,383
305,BR00127194,M18,BR00127194,progen,44,deletion,human,10000,5.0,9.600000000000001,3,0.2516811724689876,0.00109989,7,383
306,BR00127194,M19,BR00127194,progen,15,control,human,10000,505.0,641.9049504950495,9,0.040258696712454335,0.17838216,7,383
307,BR00127194,M20,BR00127194,progen,15,control,human,10000,1548.0,2076.5581395348836,9,0.15675335295602122,0.01839816,7,383
308,BR00127194,M21,BR00127194,progen,37,deletion,human,10000,4512.0,4609.663563829787,9,0.15323213953773726,0.01909809,7,383
309,BR00127194,M22,BR00127194,progen,37,deletion,human,10000,6998.0,7114.521863389539,9,0.3806718755048713,9.999e-05,7,383
310,BR00127194,M23,BR00127194,progen,7,control,human,10000,742.0,898.2048517520216,9,0.019968807069098864,0.6881312,7,383
311,BR00127194,M24,BR00127194,progen,7,control,human,10000,1614.0,2067.1449814126395,9,0.03282213369891258,0.27867213,7,383
312,BR00127194,N01,BR00127194,progen,14,control,human,10000,3476.0,4044.4384349827383,9,0.018762515990591505,0.7508249,7,383
313,BR00127194,N02,BR00127194,progen,14,control,human,10000,3875.0,4311.048774193548,9,0.434680379665774,9.999e-05,7,383
314,BR00127194,N03,BR00127194,progen,36,deletion,human,10000,7601.0,7769.6960926193915,9,0.24253018382800828,0.00119988,7,383
315,BR00127194,N04,BR00127194,progen,36,deletion,human,10000,6438.0,6492.139794967381,9,0.1184799630008994,0.02269773,7,383
316,BR00127194,N05,BR00127194,progen,43,deletion,human,10000,3789.0,4583.140142517815,9,0.042717913460466,0.15738426,7,383
317,BR00127194,N06,BR00127194,progen,43,deletion,human,10000,1838.0,2078.334058759521,9,0.033893879983132334,0.25987402,7,383
318,BR00127194,N07,BR00127194,progen,16,control,human,10000,3973.0,4070.8361439718096,9,0.38412380595456214,9.999e-05,7,383
319,BR00127194,N08,BR00127194,progen,16,control,human,10000,4027.0,4219.790911348398,9,0.34569802502436137,9.999e-05,7,383
320,BR00127194,N09,BR00127194,progen,45,deletion,human,10000,10090.0,10145.91853320119,9,0.31054225158271404,0.00029997,7,383
321,BR00127194,N10,BR00127194,progen,45,deletion,human,10000,10909.0,10972.391786598222,9,0.4323438086735959,9.999e-05,7,383
322,BR00127194,N11,BR00127194,progen,4,control,human,10000,4230.0,4467.2851063829785,9,0.03660632269466047,0.22087792,7,383
323,BR00127194,N12,BR00127194,progen,4,control,human,10000,1787.0,2203.393396754337,9,0.026238558855485285,0.42565742,7,383
324,BR00127194,N13,BR00127194,progen,25,deletion,isogenic_deletion,10000,3837.0,3993.171227521502,9,0.8434013605442177,9.999e-05,7,383
325,BR00127194,N14,BR00127194,progen,25,deletion,isogenic_deletion,10000,3578.0,3666.6724427054223,9,0.7588901313950238,9.999e-05,7,383
326,BR00127194,N15,BR00127194,progen,34,deletion,human,10000,7204.0,7253.242920599667,9,0.3717615951136288,9.999e-05,7,383
327,BR00127194,N16,BR00127194,progen,34,deletion,human,10000,5458.0,5507.393184316599,9,0.1566391200031753,0.01839816,7,383
328,BR00127194,N17,BR00127194,progen,44,deletion,human,10000,20.0,42.0,7,0.07954165335019583,0.04789521,7,383
329,BR00127194,N18,BR00127194,progen,44,deletion,human,10000,12.0,21.0,6,0.17963479249193534,0.00589941,7,383
330,BR00127194,N19,BR00127194,progen,15,control,human,10000,3714.0,4327.885298869144,9,0.02144534669312731,0.6135386,7,383
331,BR00127194,N20,BR00127194,progen,15,control,human,10000,1481.0,1524.9439567859554,9,0.09453524565863106,0.03359664,7,383
332,BR00127194,N21,BR00127194,progen,37,deletion,human,10000,7247.0,7371.363874706775,9,0.39087064251537934,9.999e-05,7,383
333,BR00127194,N22,BR00127194,progen,37,deletion,human,10000,7414.0,7493.1518748314,9,0.3822602203436364,9.999e-05,7,383
334,BR00127194,N23,BR00127194,progen,7,control,human,10000,2412.0,2643.6119402985073,9,0.0556450886271811,0.09689031,7,383
335,BR00127194,N24,BR00127194,progen,7,control,human,10000,2200.0,2602.53,9,0.08235246119300137,0.04479552,7,383
336,BR00127194,O01,BR00127194,progen,10,control,human,10000,4784.0,5592.423913043479,9,0.46546601546601546,9.999e-05,7,383
337,BR00127194,O02,BR00127194,progen,10,control,human,10000,4817.0,6155.514220469172,9,0.15900324300377897,0.01789821,7,383
338,BR00127194,O03,BR00127194,progen,25,deletion,isogenic_deletion,10000,2280.0,2484.805263157895,9,0.28809523809523807,0.00069993,7,383
339,BR00127194,O04,BR00127194,progen,25,deletion,isogenic_deletion,10000,2979.0,3083.8731117824773,9,0.8051378446115288,9.999e-05,7,383
340,BR00127194,O05,BR00127194,progen,8,control,human,10000,2107.0,2329.1333649738963,9,0.022372879181141194,0.570143,7,383
341,BR00127194,O06,BR00127194,progen,8,control,human,10000,3425.0,3548.1915328467153,9,0.03485487142276037,0.2430757,7,383
342,BR00127194,O07,BR00127194,progen,31,deletion,human,10000,147.0,467.37414965986386,8,0.2689255189255189,0.00079992,7,383
343,BR00127194,O08,BR00127194,progen,31,deletion,human,10000,584.0,872.5684931506851,9,0.4171768051672612,9.999e-05,7,383
344,BR00127194,O09,BR00127194,progen,18,control,human,10000,3238.0,3429.183446571958,9,0.30891580759415005,0.00029997,7,383
345,BR00127194,O10,BR00127194,progen,18,control,human,10000,3846.0,3986.588143525741,9,0.3226653709657298,0.00019998,7,383
346,BR00127194,O11,BR00127194,progen,21,control,human,10000,1968.0,2095.9298780487807,9,0.3276056589873602,9.999e-05,7,383
347,BR00127194,O12,BR00127194,progen,21,control,human,10000,2253.0,2400.423435419441,9,0.0934344318783009,0.03419658,7,383
348,BR00127194,O13,BR00127194,progen,3,control,human,10000,2467.0,2568.6663964329146,9,0.20193643545334633,0.00319968,7,383
349,BR00127194,O14,BR00127194,progen,3,control,human,10000,2768.0,2937.6026011560693,9,0.13330700210399457,0.02029797,7,383
350,BR00127194,O15,BR00127194,progen,23,control,isogenic_control,10000,2204.0,2311.195099818512,9,0.3316556042119952,9.999e-05,7,383
351,BR00127194,O16,BR00127194,progen,23,control,isogenic_control,10000,2767.0,2901.7275027105165,9,0.8045822102425876,9.999e-05,7,383
352,BR00127194,O17,BR00127194,progen,33,deletion,human,10000,2738.0,2935.7684441197953,9,0.0689709122256292,0.06179382,7,383
353,BR00127194,O18,BR00127194,progen,33,deletion,human,10000,2948.0,3686.7028493894163,9,0.020293872684153003,0.66943306,7,383
354,BR00127194,O19,BR00127194,progen,13,control,human,10000,1027.0,1203.108081791626,9,0.049548268008347114,0.12018798,7,383
355,BR00127194,O20,BR00127194,progen,13,control,human,10000,1621.0,1759.6582356570018,9,0.024587001366610347,0.48235175,7,383
356,BR00127194,O21,BR00127194,progen,35,deletion,human,10000,1206.0,1473.7014925373135,9,0.014586348054708733,0.9509049,7,383
357,BR00127194,O22,BR00127194,progen,35,deletion,human,10000,2656.0,2857.1746987951806,9,0.070380921186066,0.05909409,7,383
358,BR00127194,O23,BR00127194,progen,22,control,human,10000,1967.0,2164.9781392984237,9,0.029683821559384087,0.33876613,7,383
359,BR00127194,O24,BR00127194,progen,22,control,human,10000,2240.0,2518.1678571428574,9,0.1908869710277369,0.0039996,7,383
360,BR00127194,P01,BR00127194,progen,10,control,human,10000,4577.0,5248.622241642998,9,0.4604929475989487,9.999e-05,7,383
